,name,mbrg,nprg,nav,targ,epsg,seg
1558,云南城投,-33.6871,7.6988,2.3454,7.6965,75.0,7.0013
1559,木林森,119.7632,7.6289,62.3226,69.5645,-52.7559,62.678000000000004
1560,辉隆股份,17.4321,7.5661,5.5984,7.6271,-0.2101,5.0609
1561,嘉澳环保,17.7788,7.4878,4.8013,8.372,5.4237,4.1524
1562,大禹节水,38.5516,7.4844,6.9281,29.396,-18.75,3.7678
1563,伊利股份,16.9199,7.4828,11.0833,-3.4364,7.0707,11.2025
1564,贵州百灵,21.0287,7.4689,13.1966,23.921,8.1081,13.1687
1565,天宸股份,-4.6713,7.4670000000000005,-3.6543,-3.5348,11.1111,-6.861000000000001
1566,思创医惠,16.3975,7.4632,6.3747,18.0029,12.5,6.2956
1567,华联综超,-1.3932,7.4097,0.5898,6.4472,8.3333,0.4385
1568,天齐锂业,14.1568,7.379,12.245,150.1922,-0.5155,11.7588
1569,青岛银行,,7.343,5.2578,3.7164,-21.2766,5.2873
1570,中国外运,5.6786,7.297999999999999,7.8126,-1.3349,18.4211,8.4295
1571,视觉中国,21.271,7.2572,11.764000000000001,3.1848,10.4553,12.3466
1572,华孚时尚,13.5823,7.2405,0.7399,15.1653,-27.5362,0.5933
1573,诚志股份,3.0493,7.2397,1.6019999999999999,11.2298,5.0853,1.7377
1574,首钢股份,9.1726,7.2079,-0.3949,0.7064,8.7341,-4.0569
1575,上柴股份,12.3639,7.1987,2.6017,5.4625,7.1429,2.6981
1576,景峰医药,0.0791,7.1912,10.0841,7.3602,15.2552,4.4229
